24417.47181,22.85706,53.7708,0.7266,0.1338,3
24417.77181,22.86034,53.858,0.6729,0.1231,3
24418.07181,22.86057,53.7591,0.6968,0.1355,4
24418.37181,22.86243,53.7593,0.7194,0.1545,4
24418.67181,22.86429,53.7595,0.7123,0.1453,4
24418.97181,22.86079,53.769,0.6935,0.1355,4
24419.27181,22.86089,53.7722,0.7305,0.1451,4
24419.57181,22.86169,53.7678,0.7106,0.1464,4
24419.87181,22.86202,53.7684,0.6963,0.1347,4
24420.17181,22.86057,53.7976,0.712,0.1243,4
24420.47181,22.86028,53.8082,0.752,0.1114,4
24420.77181,22.86043,54.4708,0.8027,0.1761,4
24421.07181,22.8603,54.7138,0.7916,0.2162,4
24421.37181,22.85996,54.7454,0.7864,0.2225,4
24421.67181,22.85975,54.904,0.8223,0.2474,4
24421.97181,22.85999,55.0466,0.8067,0.3263,4
24422.27181,22.85995,55.1991,0.8365,0.3656,4
24422.57181,22.85991,55.3516,0.8909,0.4201,4
24422.87181,22.8606,55.5131,0.9223,0.4642,4
24423.17181,22.86079,55.6685,0.9407,0.5042,4
24423.47181,22.86069,55.8134,1.0285,0.5724,4
24423.77181,22.86079,55.9653,1.0658,0.6001,4
24424.07181,22.86086,56.1105,1.0849,0.5991,4
24424.37181,22.86095,56.2601,1.1277,0.6191,4
24424.67181,22.86103,56.4197,1.1166,0.6455,4
24424.97181,22.86112,56.573,1.1597,0.6478,4
24425.27181,22.86121,56.7263,1.2008,0.6436,4
24425.57181,22.86116,56.8712,1.1939,0.6911,4
24425.87181,22.86121,57.022,1.2491,0.7191,4
24426.17181,22.8611,57.1659,1.2916,0.8072,4
24426.47181,22.8611,57.3147,1.3599,0.9071,4
24426.77181,22.8611,57.4673,1.445,1.0021,4
24427.07181,22.8611,57.6174,1.5625,1.125,4
24427.37181,22.8611,57.7628,1.6982,1.2609,4
24427.67181,22.8611,57.911,1.8541,1.3909,4
24427.97181,22.86121,58.067,1.9894,1.5156,4
24428.27181,22.86125,58.2185,2.043,1.6273,4
24428.57181,22.86129,58.3699,2.0483,1.6938,4
24428.87181,22.86106,58.5262,2.0301,1.661,4
24429.17181,22.86102,58.6792,2.0108,1.6912,4
24429.47181,22.86096,58.8188,1.9833,1.6785,4
24429.77181,22.86092,58.9671,1.93,1.6699,4
24430.07181,22.86127,59.1221,1.8942,1.5683,4
24430.37181,22.86136,59.2728,1.8337,1.5418,4
24430.67181,22.86106,59.4252,1.776,1.4399,4
24430.97181,22.861,59.5765,1.7699,1.4112,4
24431.27181,22.86121,59.7261,1.773,1.3806,4
24431.57181,22.86125,59.8768,1.8002,1.3735,4
24431.87181,22.86109,60.0188,1.7692,1.3503,4
24432.17181,22.86104,60.1657,1.783,1.3229,4
24432.47181,22.86099,60.3126,1.7267,1.2687,4
24432.77181,22.86141,60.473,1.6976,1.2587,4
24433.07181,22.8611,60.628,1.6849,1.2185,4
24433.37181,22.861,60.781,1.6963,1.237,4
24433.67181,22.86091,60.9339,1.716,1.2863,4
24433.97181,22.8611,61.0785,1.8275,1.34,4
24434.27181,22.8611,61.2287,1.8641,1.3855,4
24434.57181,22.86123,61.3761,1.8741,1.4293,4
24434.87181,22.86127,61.5254,1.8801,1.4262,4
24435.17181,22.86106,61.6763,1.8394,1.3953,4
24435.47181,22.861,61.8262,1.8166,1.4082,4
24435.77181,22.86122,61.9773,1.8289,1.3941,4
24436.07181,22.86127,62.1276,1.9297,1.4392,4
24436.37181,22.8612,62.2727,1.997,1.4719,4
24436.67181,22.8612,62.421,2.0546,1.5448,4
24436.97181,22.86109,62.5747,2.072,1.4877,4
24437.27181,22.86104,62.7254,1.967,1.4037,4
24437.57181,22.861,62.8762,1.8305,1.2644,4
24437.87181,22.8611,63.0333,1.7304,1.1188,4
24438.17181,22.8611,63.186,1.5973,1.0301,4
24438.47181,22.86125,63.3341,1.5425,0.9588,4
24438.77181,22.8613,63.4853,1.4949,0.9365,4
24439.07181,22.86107,63.6288,1.5095,0.909,4
24439.37181,22.86103,63.7774,1.5276,0.8868,4
24439.67181,22.8611,63.9244,1.5169,0.8409,4
24439.97181,22.8611,64.0724,1.5337,0.8063,4
24440.27181,22.8611,64.1627,1.5867,0.8474,4
24440.57181,22.8611,64.2901,1.5442,0.8256,4
24440.87181,22.87063,63.8485,1.5392,0.7882,5
24441.17181,22.87444,63.7488,1.5628,0.8507,5
24441.47181,22.87063,63.9054,1.5585,0.8059,5
24441.77181,22.87155,63.9029,1.5677,0.8122,5
24442.07181,22.87247,63.9003,1.5411,0.823,5
24442.37181,22.8711,63.9025,1.5342,0.8091,5
24442.67181,22.87129,63.9015,1.5618,0.8143,5
24442.97181,22.87178,63.8236,1.5882,0.8324,5
24443.27181,22.87207,63.7973,1.6416,0.887,5
24443.57181,22.87292,63.1261,1.6252,0.9492,5
